全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,医療機関の種類,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,災害拠点分類,状況,URL,画像,画像_ライセンス,備考
352080,400182,山口県岩国市,さくらぎ循環器内科クリニック,サクラギジュンカンキナイカクリニック,,無床診療所,352080,,山口県岩国市麻里布町７丁目２－１８,山口県,岩国市麻里布町７丁目２－１８,,,,34.17215,132.218477,,,0827-35-5011,,0827-35-6110,,,,,3.25001E+12,医療法人さくらぎ循環器・内科クリニック,3510812872,月火水木金土,9:00:00,18:00:00,水曜日と土曜日は午前の診療。祝日は休診。,,内科、循環器内科,0,,,https://sakuragi-cardiol-clinic.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400183,山口県岩国市,岩国おりた脳神経クリニック,イワクニオリタノウシンケイクリニック,,無床診療所,352080,,山口県岩国市今津町1丁目９－２６,山口県,岩国市今津町1丁目９－２６,,,,34.167736,132.220424,,,0827-28-6767,,0827-28-6769,,,,,2.25001E+12,医療法人　彩祥会,3510812880,月火水木金土,9:00:00,18:00:00,水曜日と土曜日は午前の診療。祝日、12/29～1/3は休診。,,脳神経内科、脳神経外科,0,,,https://iwakuniorita-noucl.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400184,山口県岩国市,鈴川内科クリニック,スズカワナイカクリニック,,無床診療所,352080,,山口県岩国市門前町3丁目１１－３,山口県,岩国市門前町3丁目１１－３,,,,34.148765,132.215663,,,0827-35-5086,,0827-35-5128,,,,,9.25001E+12,医療法人鈴川内科クリニック,3510812914,月火水木金土,9:00:00,18:00:00,木曜日と土曜日は午前の診療。祝日、8/13～16、12/29～1/3は休診。,,内科、糖尿病内科、血液内科、内分泌内科,0,,,https://suzukawa-cl.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400094,山口県岩国市,伊原内科消化器科,イハラナイカショウカキカ,,無床診療所,352080,,山口県岩国市由宇町由宇崎4番1号,山口県,岩国市由宇町由宇崎4番1号,,,,34.036875,132.216797,,,0827-63-3300,,0827-63-3300,,,,,8.25001E+12,医療法人　伊原内科消化器科,3517211128,月火水木金土,9:00:00,18:00:00,木曜日と土曜日は午前の診療。祝日は休診。,,内科、消化器科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400095,山口県岩国市,医療法人　久米医院,イリョウホウジン　クメイイン,,無床診療所,352080,,山口県岩国市由宇町中央1丁目12番5号,山口県,岩国市由宇町中央1丁目12番5号,,,,34.045369,132.210434,,,0827-63-0123,,0827-63-0235,,,,,7.25001E+12,医療法人　久米医院,3517211193,月火水木金土,9:00:00,18:00:00,木曜日と土曜日は午前の診療。祝日は休診。,,内科、循環器科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400096,山口県岩国市,川田クリニック,カワタクリニック,,有床診療所,352080,,山口県岩国市玖珂町5059番地,山口県,岩国市玖珂町5059番地,,,,34.093868,132.082616,,,0827-82-6660,,0827-82-4896,,,,,,,3517211011,月火水金土,9:00:00,18:00:00,土曜日は午前の診療。祝日、8/14～16、12/29～1/3は休診。,,内科、小児科、眼科、放射線科,9,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400097,山口県岩国市,医療法人社団　玖珂クリニック,イリョウホウジンシャダン　クガクリニック,,有床診療所,352080,,山口県岩国市玖珂町5144番地2,山口県,岩国市玖珂町5144番地2,,,,34.087957,132.081879,,,0827-82-6611,,0827-82-6610,,,,,4.25001E+12,医療法人社団　玖珂クリニック,3510812575,月火水木金土,9:00:00,18:00:00,木曜日と土曜日は午前の診療。祝日、8/13～16、12/30～1/3は休診。,,内科、泌尿器科、リハビリテーション科、放射線科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400098,山口県岩国市,田所医院,タドコロイイン,,無床診療所,352080,,山口県岩国市玖珂町6162番地,山口県,岩国市玖珂町6162番地,,,,34.092852,132.073085,,,0827-82-5051,,0827-82-5051,,,,,,,3517210773,月火水木金土,9:00:00,18:00:00,祝日、12/31～1/3は休診。,,内科、小児科、消化器内科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400099,山口県岩国市,はぐま耳鼻咽喉科医院,ハグマジビインコウカイイン,,無床診療所,352080,,山口県岩国市玖珂町5050番地の5,山口県,岩国市玖珂町5050番地の5,,,,34.092776,132.083187,,,0827-82-5050,,0827-82-6665,,,,,4.25001E+12,医療法人　はぐま会,3517211045,火木金,9:00:00,18:00:00,火曜日は午前の診療。木曜日は15:30～18:00の診療。祝日、8/14～16、12/31～1/3は休診。,,耳鼻咽喉科、内科、外科、心療内科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400100,山口県岩国市,八木クリニック,ヤギクリニック,,有床診療所,352080,,山口県岩国市玖珂町829番地1,山口県,岩国市玖珂町829番地1,,,,34.096721,132.08464,,,0827-82-1212,,0827-82-1211,,,,,2.25001E+12,医療法人　治奈会,3517211169,月火水木金土,9:00:00,17:00:00,木曜日と土曜日は午前の診療。祝日、8/15、1/1は休診。,,内科、婦人科,3,,,http://www.yagiclinic.jp/htm/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400101,山口県岩国市,山下内科医院,ヤマシタナイカイイン,,無床診療所,352080,,山口県岩国市玖珂町558番地22,山口県,岩国市玖珂町558番地22,,,,34.097132,132.081007,,,0827-81-0050,,0827-81-0051,,,,,8.25001E+12,医療法人　山下内科医院,3517211177,月火水木金土,9:00:00,18:00:00,木曜日と土曜日は午前の診療。第3土曜日、祝日、8/13～15、12/29～1/3は休診。,,内科、呼吸器科、消化器科、循環器科、放射線科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400102,山口県岩国市,岩国市立本郷診療所,イワクニシリツホンゴウシンリョウショ,,無床診療所,352080,,山口県岩国市本郷町本郷2100-1,山口県,岩国市本郷町本郷2100-1,,,,34.294475,132.040606,,,0827-75-2770,,0827-75-2780,,,,,,岩国市長,3517211094,月火木金,9:00:00,17:00:00,月曜日と火曜日は午後の診療。木曜の午後は往診・訪問診療。祝日、12/29～1/3は休診。,,内科、外科、小児科,0,,,https://www.city.iwakuni.lg.jp/map/13467.html,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400103,山口県岩国市,岩本医院,イワモトイイン,,有床診療所,352080,,山口県岩国市周東町下久原2480番地1,山口県,岩国市周東町下久原2480番地1,,,,34.093286,132.052354,,,0827-84-0011,,0827-84-3445,,,,,5.25001E+12,医療法人　淳心会,3511510830,月火水木金土,8:30:00,17:30:00,木曜日と土曜日は午前の診療。祝日、8/12～15、12/29～1/3は休診。,,内科、リハビリテーション科、心療内科、小児科、眼科、放射線科、精神科,2,,,http://www.iwhospital.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400104,山口県岩国市,河郷診療所,カワサトシンリョウショ,,無床診療所,352080,,山口県岩国市周東町祖生5719番地2,山口県,岩国市周東町祖生5717番地5,,,,34.0744309,132.1065895,,,0827-85-0010,,0827-85-0904,,,,,9.25001E+12,医療法人社団　河郷診療所,3517210906,月火水木金土,8:30:00,17:30:00,木曜日と土曜日は午前の診療。第3土曜日、祝日、8/14～16、12/29～1/4は休診。,,内科、循環器内科、呼吸器内科、消化器内科,0,,,https://kawasato.or.jp/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400105,山口県岩国市,小林医院,コバヤシイイン,,無床診療所,352080,,山口県岩国市周東町西長野1658番地,山口県,岩国市周東町西長野1658番地,,,,34.090162,132.005366,,,0827-84-0613,,0827-84-3231,,,,,,,3517210849,月火木金土,8:30:00,18:00:00,土曜日は午前の診療。祝日、8/13～15、12/29～1/3は休診。,,内科、麻酔科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400106,山口県岩国市,岩国市立周東中田診療所,イワクニシリツシュウトウナカタシンリョウショ,,無床診療所,352080,,山口県岩国市周東町田尻756-4,山口県,岩国市周東町田尻756-4,,,,34.024707,132.057573,,,0827-84-3131,,,,,,,,岩国市長,3517210716,水,13:00:00,15:00:00,祝日、12/29～1/3は休診。,,内科,0,,,https://www.city.iwakuni.lg.jp/map/13466.html,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400107,山口県岩国市,たかもり眼科,タカモリガンカ,,無床診療所,352080,,山口県岩国市周東町下久原1147番地7,山口県,岩国市周東町下久原1147番地7,,,,34.093141,132.052349,,,0827-83-1110,,0827-83-1140,,,,,1.25001E+12,医療法人　清樹会,3510812773,月火水木金土,8:30:00,17:15:00,火曜日と土曜日は午前の診療。第4木曜日、祝日は休診。,,内科、眼科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400108,山口県岩国市,医療法人頌栄会 松井医院,イリョウホウジン　ショウエイカイ　マツイイイン,,無床診療所,352080,,山口県岩国市周東町下久原1040番地1,山口県,岩国市周東町下久原1040番地1,,,,34.088865,132.052319,,,0827-84-0035,,0827-84-1099,,,,,3.25001E+12,医療法人頌栄会 松井医院,3517211052,月火水木金土,8:30:00,17:30:00,木曜日と土曜日は午前の診療。第3土曜日、祝日、8/13～15、12/29～1/3は休診。,,内科、小児科、整形外科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400110,山口県岩国市,岩国市立錦宇佐診療所,イワクニシリツニシキウサシンリョウショ,,無床診療所,352080,,山口県岩国市錦町宇佐607-3,山口県,岩国市錦町宇佐607-3,,,,34.424196,132.058874,,,0827-74-0933,,,,,,,,岩国市長,3517210500,金,13:30:00,16:00:00,祝日、12/29～1/3は休診。,,内科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400113,山口県岩国市,医療法人 福田医院,イリョウホウジン　フクダイイン,,無床診療所,352080,,山口県岩国市美川町南桑2417番地5,山口県,岩国市美川町南桑2417番地5,,,,34.209588,132.023022,,,0827-77-0012,,0827-77-0364,,,,,5.25001E+12,医療法人　福田医院,3517210914,月火水木金土,9:00:00,17:00:00,火曜日と金曜日の午後の外来診療は15:00から。水曜日の13:30～14:00は予防接種、乳幼児健診のため、一般の診察は14:00から。木曜日と土曜日は午前の診療。祝日、8/13～16、12/29～1/4は休診。,,内科、小児科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400114,山口県岩国市,近藤医院,コンドウイイン,,無床診療所,352080,,山口県岩国市美和町佐坂370番地1,山口県,岩国市美和町佐坂370番地1,,,,34.225231,132.10521,,,0827-95-0070,,0827-95-0071,,,,,5.25001E+12,医療法人社団　近藤医院,3510812609,月火水金土,9:00:00,18:30:00,毎週水曜日の午前は予約検査のみ。土曜日11:45までの診療。祝日、12/30～1/3は休診。,,内科、消化器科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400115,山口県岩国市,つつい外科クリニック,ツツイゲカクリニック,,無床診療所,352080,,山口県岩国市錦町広瀬1074番地5,山口県,岩国市錦町広瀬1074番地5,,,,34.261276,131.954666,,,0827-72-3020,,0827-72-3021,,,,,,,3510812815,月火水木金,8:30:00,17:00:00,木曜日は午前の診療。平日の午後は訪問診療のため不在になることがある。祝日、12/29～1/3は休診。,,外科、内科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400117,山口県岩国市,安東歯科医院,アンドウシカイイン,,無床診療所,352080,,山口県岩国市麻里布町6丁目4番9号,山口県,岩国市麻里布町6丁目4番9号,,,,34.169473,132.220547,,,0827-21-3731,,0827-22-6608,,,,,,,3530830227,月火水木金土,9:00:00,18:00:00,土曜日は午前の診療。祝日、8/13～15、12/29～1/3は休診。,,歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400118,山口県岩国市,医療法人社団　安東第二歯科医院,イリョウホウジンシャダン　アンドウダイニシカイイン,,無床診療所,352080,,山口県岩国市麻里布町7丁目2番3号,山口県,岩国市麻里布町7丁目2番3号,,,,34.171888,132.218813,,,0827-22-1241,,0827-22-1242,,,,,3.25001E+12,医療法人社団　安東第二歯科医院,3530831126,月火水金土,9:30:00,18:00:00,土曜日は16:00まで診療。水曜日の午後は往診のため、14:00～17:00は外来が受けられないことがある。祝日、8/14～16、12/30～1/3は休診。,,歯科、小児歯科、矯正歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400120,山口県岩国市,あかざき歯科医院,アカザキシカイイン,,無床診療所,352080,,山口県岩国市藤生町1丁目27番20号,山口県,岩国市藤生町1丁目27番20号,,,,34.111594,132.199935,,,0827-31-7119,,0827-28-2711,,,,,,,3530831084,月火水金土,9:00:00,18:00:00,祝日、8/11～816、12/28～1/5は休診。,,歯科、小児歯科,0,,,https://www.aka-dc.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400121,山口県岩国市,岩国矯正歯科クリニック,イワクニキョウセイシカクリニック,,無床診療所,352080,,山口県岩国市麻里布町2丁目2番18号,山口県,岩国市麻里布町2丁目2番18号,,,ベルデビル4Ｆ,34.171921,132.223878,,,0827-29-0330,,0827-29-0333,,,,,1.25001E+12,医療法人　岩国矯正歯科クリニック,3530831092,月火木金土日,10:00:00,18:00:00,第2・4日曜日と祝日は休診。,,歯科、矯正歯科,0,,,https://iwakunikyousei.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400122,山口県岩国市,今津歯科,イマヅシカ,,無床診療所,352080,,山口県岩国市今津町3丁目12番10号,山口県,岩国市今津町3丁目12番10号,,,,34.163468,132.217344,,,0827-29-2050,,0827-29-2040,,,,,,,3530830805,月火木金土,9:00:00,19:30:00,土曜日の午後は16:00まで診療。祝日、8/13～15、12/29～1/4は休診。,,歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400123,山口県岩国市,いずみ歯科医院,イズミシカイイン,,無床診療所,352080,,山口県岩国市車町1丁目9番39号,山口県,岩国市車町1丁目9番39号,,,,34.157808,132.216945,,,0827-29-4618,,0827-29-4619,,,,,,,3530830862,月火水木金土,9:00:00,18:00:00,木曜日と土曜日は午前の診療。祝日、8/14～16、12/30～1/3は休診。,,歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400125,山口県岩国市,岡崎歯科医院,オカザキシカイイン,,無床診療所,352080,,岩国市今津町2丁目10番27号,,岩国市今津町2丁目10番27号,,,,34.169877,132.221929,,,0827-21-0322,,0827-21-0320,,,,,,,3530830508,月火水木金土,9:00:00,18:00:00,木曜日と土曜日は午前の診療。祝日、12/29～1/4は休診。,,歯科、小児歯科、矯正歯科,0,,,https://ok-dc.jp/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400126,山口県岩国市,岡田歯科医院,オカダシカイイン,,無床診療所,352080,,山口県岩国市保津町2丁目15-1-1,山口県,岩国市保津町2丁目15-1-1,,,,34.084484,132.208744,,,0827-39-0023,,0827-39-0024,,,,,,,3530830813,月火水木金土,9:30:00,19:00:00,土曜日は午前の診療。祝日、12/29～1/4は休診。,,歯科、小児歯科、矯正歯科、歯科口腔外科,0,,,http://www.okadadc-iwakuni.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400127,山口県岩国市,かぎとみ歯科,カギトミシカ,,無床診療所,352080,,山口県岩国市三笠町1丁目3番13号,山口県,岩国市三笠町1丁目3番13号,,,,34.166692,132.225978,,,0827-30-1418,,0827-30-1814,,,,,,,3530830870,月火水木金土,9:00:00,18:30:00,土曜日は午前の診療。祝日、12/30～1/4は休診。,,歯科、小児歯科,0,,,https://kagitomi-dental.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400128,山口県岩国市,くしろ歯科医院,クシロシカイイン,,無床診療所,352080,,山口県岩国市岩国3丁目15番1号,山口県,岩国市岩国3丁目15番1号,,,,34.163628,132.185428,,,0827-41-0946,,0827-41-1013,,,,,,,3530830847,月火水木金土,9:00:00,18:30:00,土曜日は午前の診療。祝日、8/13～15、12/31～1/3は休診。,,歯科、小児歯科、歯科口腔外科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400129,山口県岩国市,医療法人おひさま　香坂歯科医院,イリョウホウジン　オヒサマ　コウサカシカイイン,,無床診療所,352080,,山口県岩国市南岩国町3丁目24番19号,山口県,岩国市南岩国町3丁目24番19号,,,,34.130578,132.198196,,,0827-31-7391,,0827-31-7399,,,,,1.25001E+12,医療法人　おひさま,3530831068,月火水木金土,9:00:00,18:30:00,土曜日は16:00まで診療。祝日、8/14・15、12/30～1/3は休診。,,歯科、小児歯科、矯正歯科,0,,,http://www.kosaka-d.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400130,山口県岩国市,こまい歯科,コマイシカイイン,,無床診療所,352080,,山口県岩国市麻里布町3丁目5番18号,山口県,岩国市麻里布町3丁目5番18号,,,,34.169817,132.221969,,,0827-21-2722,,0827-21-2722,,,,,,,3530830763,月火水木金,9:00:00,18:30:00,祝日、８/13～15、12/30～1/4は休診。,,歯科、小児歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400131,山口県岩国市,さきもと歯科クリニック,サキモトシカクリニック,,無床診療所,352080,,山口県岩国市山手町1丁目2-16,山口県,岩国市山手町1丁目2-16,,,,34.170944,132.215359,,,0827-35-4705,,0827-35-4706,,,,,,,3530831050,月火水木金土,9:30:00,18:30:00,木曜日と土曜日は午前の診療。祝日は休診。,,歯科、小児歯科、歯科口腔外科,0,,,https://www.sakimoto-dental.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400132,山口県岩国市,ささお歯科クリニック,ササオシカクリニック,,無床診療所,352080,,山口県岩国市中津町1丁目23番18号,山口県,岩国市中津町1丁目23番18号,,,,34.15495,132.215693,,,0827-21-0118,,0827-21-0130,,,,,,,3530831027,月火水木金土,9:30:00,19:00:00,木曜日と土曜日は17:00まで診療。また、木曜日と土曜日の午後は、口腔機能障害の専門外来を行っている。祝日、8/13～15、12/29～1/4は休診。,,歯科、小児歯科、歯科口腔外科,0,,,http://www.sasao-dc.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400133,山口県岩国市,重本歯科医院,シゲモトシカイイン,,無床診療所,352080,,山口県岩国市岩国2丁目2-24,山口県,岩国市岩国2丁目2-24,,,,34.165142,132.182125,,,0827-41-0516,,0827-41-0519,,,,,,,3530831167,月火水木金土,8:30:00,18:30:00,木曜日と土曜日は午前の診療。祝日、8/14～16、12/30～1/3は休診。,,歯科、小児歯科、歯科口腔外科,0,,,http://www.shigemoto-dc.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400134,山口県岩国市,医療法人社団　塩田歯科医院,イリョウホウジンシャダン　シオタシカイイン,,無床診療所,352080,,山口県岩国市多田969番地の1,山口県,岩国市多田969番地の1,,,,34.1764,132.162841,,,0827-41-0648,,0827-41-3025,,,,,3.25001E+12,医療法人社団　塩田歯科医院,3530330731,月火水木金土,9:00:00,18:30:00,水曜日と土曜日は午前の診療。祝日は休診。,,歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400135,山口県岩国市,小児歯科愛宕,ショウニシカアタゴ,,無床診療所,352080,,山口県岩国市門前町3丁目12番35号,山口県,岩国市門前町3丁目12番35号,,,モンゼン93　2階,34.147833,132.215583,,,0827-31-3167,,0827-31-3167,,,,,,,3530830748,月火水木金土,9:00:00,17:30:00,水曜日と土曜日は午前の診療。祝日、8/13～15、12/28～1/4は休診。,,歯科、小児歯科、矯正歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400136,山口県岩国市,玉田歯科医院,タマダシカイイン,,無床診療所,352080,,山口県岩国市南岩国町1丁目22番28号,山口県,岩国市南岩国町1丁目22番28号,,,,34.132595,132.20317,,,0827-32-1180,,0827-31-9340,,,,,,,3530830656,月火水金土,9:00:00,18:30:00,土曜日は午前の診療。祝日、8/13～16、12/28～1/4は休診。,,歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400137,山口県岩国市,つぼい歯科クリニック　おとなこども矯正歯科,ツボイシカクリニック　オトナコドモキョウセイシカ,,無床診療所,352080,,山口県岩国市南岩国町2丁目78-36,山口県,岩国市南岩国町2丁目78-36,,,,34.138221,132.19209,,,0827-32-7506,,0827-32-7506,,,,,4.25001E+12,医療法人つぼい歯科クリニックおとなこども矯正歯科,3530831191,月火木金土,9:00:00,18:30:00,祝日、8/13～15、12/30～1/3は休診。,,歯科、小児歯科、矯正歯科,0,,,https://tsuboidental.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400138,山口県岩国市,長谷歯科医院,ナガタニシカイイン,,無床診療所,352080,,山口県岩国市元町2丁目9番11号,山口県,岩国市元町2丁目9番11号,,,,34.169317,132.228752,,,0827-21-1346,,0827-21-1346,,,,,,,3530830730,月火水木金土,9:00:00,18:00:00,土曜日は午前の診療。祝日、8/13～15、12/30～1/4は休診。,,歯科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400139,山口県岩国市,ながはま歯科クリニック,ナガハマシカクリニック,,無床診療所,352080,,山口県岩国市尾津町2丁目18番3号,山口県,岩国市尾津町2丁目18番3号,,,,34.138842,132.207663,,,0827-31-0151,,0827-31-0226,,,,,4.25001E+12,医療法人　ながはま歯科クリニック,3530831183,月火水木金土,9:00:00,18:30:00,木曜日と土曜日は午前の診療。祝日、8/13～16、12/29～1/4は休診。,,歯科、小児歯科、矯正歯科,0,,,http://www.nagahama-dc.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400140,山口県岩国市,早野歯科医院,ハヤノシカイイン,,無床診療所,352080,,山口県岩国市麻里布町3丁目4番10号,山口県,岩国市麻里布町3丁目4番10号,,,,34.170608,132.22257,,,0827-24-2355,,0827-24-2155,,,,,,,3530830599,月火木金土,9:30:00,19:00:00,土曜日は午前の診療。祝日、12/30～1/3は休診。,,歯科、小児歯科、矯正歯科、歯科口腔外科,0,,,,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
352080,400141,山口県岩国市,ひろかね歯科クリニック,ヒロカネシカクリニック,,無床診療所,352080,,山口県岩国市元町3丁目10-16,山口県,岩国市元町3丁目10-16,,,,34.169616,132.230574,,,0827-22-0648,,0827-22-6108,,,,,7.25001E+12,医療法人ひろかね歯科クリニック,3530831100,月火木金土,9:00:00,19:00:00,木曜日は18:00まで、土曜日は17:00まで診療。祝日は休診。年末年始、お盆は休診している場合あり。,,歯科、小児歯科、歯科口腔外科,0,,,http://www.hirokane-dental.com/,,,記載内容は令和６年11月1日現在のものです。診療日や時間が変更となっている場合があります。また、診療科によって診療終了時間が異なる場合があるので、詳細は各医療機関にお問い合わせください。
